algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,sigma_n_honest,sigma_n_attacker,sigma_dp_honest,sigma_dp_attacker,noise_norm_honest,noise_norm_attacker,nsr_honest,nsr_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,105,7.433899062572044,0.8662453775405884,0.4614431118965149,0.0,2.441485767779143,0.0,1000.0,0.0,0.0,5.102656088215955,0.0,0.7338810874068219,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,95.62696871550187,0.0,4726.904649862986,0.0,95.62700321363366,0.0,81.74450202610181,0.0,5.102656088215955,1.002660846317406,0.7338810874068219,0.6002290721471659,4.398842147827148,217.43761389369735
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,106,7.433899062572044,0.8658285783529281,0.4632318956851959,0.0,2.280845615171617,0.0,1000.0,0.0,0.0,5.136395391204449,0.0,0.691486249046941,0.0,0.6087413717135105,0.0,0.6087413717135105,0.0,97.15207942839592,0.0,4704.756944084893,0.0,97.15209985548451,0.0,69.0113629987163,0.0,5.136395391204449,1.0143734843036527,0.691486249046941,0.6087413717135105,6.023430191040039,291.69493053326335
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,107,7.433899062572044,0.8653753784894943,0.46577338355779646,0.0,2.3813165642998437,0.0,1000.0,0.0,0.0,5.1640460669568125,0.0,0.6786042506044562,0.0,0.6097832949744513,0.0,0.6097832949744513,0.0,97.25106013904919,0.0,4547.75122906059,0.0,97.25112290815873,0.0,57.80442437258634,0.0,5.1640460669568125,1.0166612829151982,0.6786042506044562,0.6097832949744513,4.2790494079589845,200.10105407866598
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,108,7.433899062572044,0.8651805784702301,0.4673699812889099,0.0,2.4520425874253977,0.0,1000.0,0.0,0.0,5.198887563162105,0.0,0.6878060704987982,0.0,0.6112589129941013,0.0,0.6112589129941013,0.0,97.56053028935972,0.0,4896.55485979762,0.0,97.56051702084748,0.0,58.648784471594766,0.0,5.198887563162105,1.009941925928219,0.6878060704987982,0.6112589129941013,4.487783782958984,225.2415235506905
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,109,7.433899062572044,0.8643259788751603,0.4708484148383141,0.0,2.302177813492323,0.0,1000.0,0.0,0.0,5.258924522034486,0.0,0.7130585877518905,0.0,0.6018833400051498,0.0,0.6018833400051498,0.0,96.07839925665604,0.0,4788.902898859958,0.0,96.07838118703742,0.0,86.2596768830952,0.0,5.258924522034486,1.0007343520046983,0.7130585877518905,0.6018833400051498,7.301956970214844,363.956620313357
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,110,7.433899062572044,0.8637055778503417,0.4744250804185867,0.0,2.5185053385794163,0.0,1000.0,0.0,0.0,5.309793945362391,0.0,0.7011637948453426,0.0,0.6030445964241831,0.0,0.6030445964241831,0.0,96.12022852897644,0.0,4665.59271469987,0.0,96.12018418312073,0.0,109.34260773658752,0.0,5.309793945362391,0.9926150152278909,0.7011637948453426,0.6030445964241831,6.151691787719726,298.5979337407917
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,111,7.433899062572044,0.8635101780891419,0.4757207164168358,0.0,2.406284532546997,0.0,1000.0,0.0,0.0,5.345863492071477,0.0,0.680451443195343,0.0,0.6034009226499109,0.0,0.6034009226499109,0.0,96.18825073242188,0.0,4889.301076867636,0.0,96.18828460693359,0.0,56.73028503417969,0.0,5.345863492071477,0.9875863613208252,0.680451443195343,0.6034009226499109,4.80941423034668,244.4650538433818
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,112,7.488899157320176,0.8633187792301178,0.47739589142799377,0.0,2.3111813068389893,0.0,1000.0,0.0,0.0,5.364158343884167,0.0,0.6761257137571063,0.0,0.611333667584641,0.0,0.611333667584641,0.0,97.67362394787017,0.0,4435.515019361116,0.0,97.67360360281808,0.0,57.00051898048038,0.0,5.364158343884167,1.000604640310924,0.6761257137571063,0.611333667584641,4.102291351318359,186.29163081316685
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,113,7.488899157320176,0.8624595775604248,0.4818978853225708,0.0,2.6140386227405434,0.0,1000.0,0.0,0.0,5.416228625646962,0.0,0.7252043955253832,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,95.79022401751894,0.0,4649.875857134047,0.0,95.7902339588512,0.0,94.4109677401456,0.0,5.416228625646962,0.9934840904035627,0.7252043955253832,0.6002290721471661,6.322155441284179,306.8918065708471
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,114,7.488899157320176,0.8621333783864975,0.4837638002038002,0.0,2.4103609570141495,0.0,1000.0,0.0,0.0,5.454257849446558,0.0,0.6964941682486698,0.0,0.6056528408107873,0.0,0.6056528408107873,0.0,96.80482824917497,0.0,4936.662117271132,0.0,96.80478247280779,0.0,79.31723759092134,0.0,5.454257849446558,0.9894006682786056,0.6964941682486698,0.6056528408107873,5.614677383422851,286.3264028017257
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,115,7.488899157320176,0.8616769777536393,0.4863381768465042,0.0,2.458841643163136,0.0,1000.0,0.0,0.0,5.486573106267404,0.0,0.722880061183657,0.0,0.601439339562276,0.0,0.601439339562276,0.0,95.84796224321637,0.0,4951.7896556886135,0.0,95.84797722952706,0.0,72.9972036906651,0.0,5.486573106267404,0.9940163863326315,0.722880061183657,0.601439339562276,5.367486724853515,277.30022071856234
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,116,7.488899157320176,0.8608865785598755,0.4901963343024254,0.0,2.5140696077635796,0.0,1000.0,0.0,0.0,5.523888752872122,0.0,0.6992241947939901,0.0,0.6019457225509611,0.0,0.6019457225509611,0.0,96.13579466848662,0.0,4654.545871905082,0.0,96.13582241173947,0.0,103.75809432521011,0.0,5.523888752872122,0.9997322711176004,0.6992241947939901,0.6019457225509611,6.344964279174805,307.20002754573545
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,117,7.488899157320176,0.8607093795537949,0.4920748057365417,0.0,2.5150996347268424,0.0,1000.0,0.0,0.0,5.562434039709079,0.0,0.7132201368610064,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,95.8203722635905,0.0,4639.346561399875,0.0,95.82028929392497,0.0,65.74174340565999,0.0,5.562434039709079,0.9844620378064007,0.7132201368610064,0.6002290721471661,4.599373886108398,222.68863494719403
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,118,7.627371140580799,0.8598071769475937,0.496942351937294,0.0,2.692335888262718,0.0,1000.0,0.0,0.0,5.599042678722376,0.0,0.6912177426199759,0.0,0.6042534436735254,0.0,0.6042534436735254,0.0,96.27487625614289,0.0,4443.281697189003,0.0,96.27487527170489,0.0,112.6985572076613,0.0,5.599042678722376,0.9826874056970119,0.6912177426199759,0.6042534436735254,5.969042266845703,275.4834652257182
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,119,7.627371140580799,0.8599755787849426,0.4970632159113884,0.0,2.270794784029325,0.0,1000.0,0.0,0.0,5.626575699377786,0.0,0.7028982962171236,0.0,0.6005978141858058,0.0,0.6005978141858058,0.0,95.63043562571208,0.0,5375.545167696036,0.0,95.63047663370769,0.0,64.91091183821361,0.0,5.626575699377786,0.9819742894015284,0.7028982962171236,0.6005978141858058,4.590262878417969,258.0261680494097
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,120,7.627371140580799,0.859280977845192,0.5008301210403442,0.0,2.5891205575317144,0.0,1000.0,0.0,0.0,5.660447350705704,0.0,0.7027905066497624,0.0,0.6024959037138768,0.0,0.6024959037138768,0.0,96.00101137161255,0.0,4864.478283160586,0.0,96.00098371505737,0.0,97.77520513534546,0.0,5.660447350705704,0.9878346968231545,0.7027905066497624,0.6024959037138768,6.144062957763672,311.32661012227754
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,121,7.627371140580799,0.8587929770946503,0.5040659275054932,0.0,2.6196412423561357,0.0,1000.0,0.0,0.0,5.690565314848807,0.0,0.6826326117433351,0.0,0.6011631409614282,0.0,0.6011631409614282,0.0,95.94458165662041,0.0,4360.450225842187,0.0,95.94455824227168,0.0,93.85864889210669,0.0,5.690565314848807,0.9970018254856667,0.6826326117433351,0.6011631409614282,5.564784378051757,252.90611309884687
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,122,7.627371140580799,0.858734979391098,0.5055023680925369,0.0,2.6921905718351664,0.0,1000.0,0.0,0.0,5.710474600163692,0.0,0.7070382268805253,0.0,0.600229072147166,0.0,0.600229072147166,0.0,95.67228377492805,0.0,4822.92814539905,0.0,95.67225847746197,0.0,57.69247175517835,0.0,5.710474600163692,1.0013085939862,0.7070382268805253,0.600229072147166,3.6355458221435546,183.27126952516392
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,123,7.627371140580799,0.8587311794757843,0.5069022294282913,0.0,2.720960827434764,0.0,1000.0,0.0,0.0,5.726114183618073,0.0,0.6844436701606301,0.0,0.601247148116161,0.0,0.601247148116161,0.0,95.82342798569623,0.0,4439.959596041107,0.0,95.82341452205883,0.0,56.62387185938218,0.0,5.726114183618073,1.007981092496465,0.6844436701606301,0.601247148116161,3.25799609375,150.9586262653976
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,124,7.627371140580799,0.8587907772064209,0.5073322631716728,0.0,2.135971592820209,0.0,1000.0,0.0,0.0,5.7559684109128355,0.0,0.6747065225373143,0.0,0.6028571561643072,0.0,0.6028571561643072,0.0,96.20646070397419,0.0,5445.996708890212,0.0,96.20636981466542,0.0,53.2851617232613,0.0,5.7559684109128355,0.994908653660161,0.6747065225373143,0.6028571561643072,4.425493011474609,250.5158486089498
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,125,7.627371140580799,0.8586065790653229,0.5087497830986977,0.0,2.342241579735721,0.0,1000.0,0.0,0.0,5.79342414111097,0.0,0.703235301706526,0.0,0.600229072147166,0.0,0.600229072147166,0.0,95.83151301631221,0.0,5294.149193478895,0.0,95.83154268617983,0.0,63.40025258947302,0.0,5.79342414111097,0.9624689643180007,0.703235301706526,0.600229072147166,5.174903305053711,285.88405644786036
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,126,7.627371140580799,0.8583057777881622,0.511147800385952,0.0,2.6595372149818823,0.0,1000.0,0.0,0.0,5.812676645458522,0.0,0.7308858946750039,0.0,0.600229072147166,0.0,0.600229072147166,0.0,95.75957207930715,0.0,4613.431440122522,0.0,95.75959095201995,0.0,57.932884216308594,0.0,5.812676645458522,0.9646273680160272,0.7308858946750039,0.600229072147166,3.638864456176758,175.31039472465585
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,127,7.627371140580799,0.8578993785381317,0.5147941190004349,0.0,2.950492723421617,0.0,1000.0,0.0,0.0,5.842479236367384,0.0,0.7307060347361998,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,95.81386843594638,0.0,4842.8038614293555,0.0,95.81386219371448,0.0,86.44081358476119,0.0,5.842479236367384,0.9502003709981268,0.7307060347361998,0.6002290721471659,4.215809936523438,213.08336990289163
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,128,7.627371140580799,0.8581633784770966,0.5143991849422455,0.0,2.331228068000392,0.0,1000.0,0.0,0.0,5.868903086578925,0.0,0.7230011663938823,0.0,0.600229072147166,0.0,0.600229072147166,0.0,95.95099117881374,0.0,6112.247808109259,0.0,95.95104699385793,0.0,43.893978118896484,0.0,5.868903086578925,0.9419668107168057,0.7230011663938823,0.600229072147166,3.6461397857666014,232.2654167081518
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,129,7.627371140580799,0.8576621787548065,0.5172909573316574,0.0,2.435490610924634,0.0,1000.0,0.0,0.0,5.902720425532338,0.0,0.7284786256425309,0.0,0.6033862254826284,0.0,0.6033862254826284,0.0,96.24107638272372,0.0,5910.795929818063,0.0,96.24107869466145,0.0,86.13825815374202,0.0,5.902720425532338,0.9406275892041426,0.7284786256425309,0.6033862254826284,6.3519111938476565,390.1125313679921
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,130,7.627371140580799,0.8574787774085999,0.5198140015006065,0.0,2.7418443872815086,0.0,1000.0,0.0,0.0,5.927773331071166,0.0,0.7106709991182599,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,95.83355240594773,0.0,5011.274879332057,0.0,95.8335720243908,0.0,74.30923752557663,0.0,5.927773331071166,0.9372007694457893,0.7106709991182599,0.6002290721471659,4.025010025024414,210.47354493194638
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,131,7.627371140580799,0.85705237865448,0.5221980677843094,0.0,2.7030931072575703,0.0,1000.0,0.0,0.0,5.950118764048615,0.0,0.6801731770946866,0.0,0.6028701304839094,0.0,0.6028701304839094,0.0,96.29257420131138,0.0,5067.340412900254,0.0,96.29259200323196,0.0,67.44471250261579,0.0,5.950118764048615,0.9346816847362518,0.6801731770946866,0.6028701304839094,4.044288864135742,212.82829734181064
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,132,7.763973675461111,0.8558065781593323,0.5282510910034179,0.0,2.728183796008428,0.0,1000.0,0.0,0.0,5.98916745505528,0.0,0.7326782469948133,0.0,0.600229072147166,0.0,0.600229072147166,0.0,95.74032910664876,0.0,4864.494301686863,0.0,95.74028078715007,0.0,129.51335038079156,0.0,5.98916745505528,0.9320580849004204,0.7326782469948133,0.600229072147166,6.893300216674804,350.2435897214541
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,133,7.765843123841421,0.8551191780567169,0.5334981108903885,0.0,2.9265777358302363,0.0,1000.0,0.0,0.0,6.0236249884329345,0.0,0.6937795137917554,0.0,0.600229072147166,0.0,0.600229072147166,0.0,95.73767683241103,0.0,4622.6243203554695,0.0,95.73762992576316,0.0,100.4146790681062,0.0,6.0236249884329345,0.9127200094105679,0.6937795137917554,0.600229072147166,5.169832015991211,249.62171329919533
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,134,7.765843123841421,0.8551445788145066,0.5351747291088105,0.0,2.5743670126666194,0.0,1000.0,0.0,0.0,6.048729514466329,0.0,0.6934167716814124,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,95.69982180388078,0.0,5378.4047891791815,0.0,95.69983109183933,0.0,58.97457570615022,0.0,6.048729514466329,0.9018606480666661,0.6934167716814124,0.6002290721471659,4.4021922302246095,247.40662030224232
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,135,7.765843123841421,0.8547539790868759,0.5377799560427665,0.0,2.484348271574293,0.0,1000.0,0.0,0.0,6.073258728309394,0.0,0.6535305487258094,0.0,0.600229072147166,0.0,0.600229072147166,0.0,95.80826650347028,0.0,4744.949416935689,0.0,95.8082744053432,0.0,80.62548651014056,0.0,6.073258728309394,0.9096408448173422,0.6535305487258094,0.600229072147166,5.365263366699219,265.7171673483986
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,136,7.850610290755155,0.8544243788719177,0.5409147448539734,0.0,2.50336401215915,0.0,1000.0,0.0,0.0,6.098898336843182,0.0,0.6709926097557463,0.0,0.6010627049709423,0.0,0.6010627049709423,0.0,95.73772351495151,0.0,5212.373924750012,0.0,95.7377279873552,0.0,104.00394692914239,0.0,6.098898336843182,0.9140853843996692,0.6709926097557463,0.6010627049709423,5.552788223266601,302.3176876355007
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,137,7.989082274015777,0.853268979549408,0.5485966947078705,0.0,2.8941783059027886,0.0,1000.0,0.0,0.0,6.12546228008865,0.0,0.6574036065609224,0.0,0.6002290721471659,0.0,0.6002290721471659,0.0,95.65219952983242,0.0,4088.4081075457498,0.0,95.65218107161984,0.0,122.2554471415858,0.0,6.12546228008865,0.9141214275400732,0.6574036065609224,0.6002290721471659,5.93043522644043,253.48130266783645
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,138,7.989082274015777,0.8527503793239594,0.5515440815687179,0.0,3.014674673080444,0.0,1000.0,0.0,0.0,6.151706872840654,0.0,0.7282068991661071,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,95.70215362548828,0.0,5071.676346172053,0.0,95.70215942382812,0.0,102.21783477783202,0.0,6.151706872840654,0.9103433693226007,0.7282068991661071,0.6002290721471661,4.785107971191406,253.58381730860262
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,139,7.989082274015777,0.8517989782094956,0.5568910088539124,0.0,2.7230421626890027,0.0,1000.0,0.0,0.0,6.185918720477864,0.0,0.6767881021306321,0.0,0.600229072147166,0.0,0.600229072147166,0.0,95.79389541213577,0.0,5138.211652717287,0.0,95.79389293773754,0.0,133.4173303552576,0.0,6.185918720477864,0.90906556184975,0.6767881021306321,0.600229072147166,7.088748077392578,380.22766230107925
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,140,7.989082274015777,0.8519203780889512,0.5575759134292603,0.0,2.3569784393677344,0.0,1000.0,0.0,0.0,6.209307149928876,0.0,0.6631701921041195,0.0,0.600229072147166,0.0,0.600229072147166,0.0,95.71052668644832,0.0,5445.408792945076,0.0,95.71053607647235,0.0,68.57319010221042,0.0,6.209307149928876,0.9152026309783,0.6631701921041195,0.600229072147166,4.976947875976562,283.1612572331439
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,141,8.1275542572764,0.8513255800008774,0.5634745820760727,0.0,3.0244172763824464,0.0,1000.0,0.0,0.0,6.2312090781671525,0.0,0.7204533576965332,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,95.82086822509766,0.0,5076.1465019910165,0.0,95.82086029052735,0.0,97.1730648803711,0.0,6.2312090781671525,0.91780695425327,0.7204533576965332,0.6002290721471661,4.791043014526367,253.80732509955087
