algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,D_threshold_honest,D_threshold_attacker,S_agg_norm_honest,S_agg_norm_attacker,eps_n_honest,eps_n_attacker,V_agg_norm_honest,V_agg_norm_attacker,n_rejected_honest,n_rejected_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,125,5.478764011252483,0.9273723117510477,0.2832019441823165,0.0,0.0356304692880561,0.0,1000.0,0.0,0.0,0.0744358887549516,0.0,2.1760247300068536,0.0,5.478764011252483,0.0,1.0363576039671898,0.0,10.333333333333334,0.0,5.478764011252483,0.0,0.7250000000000001,0.6216233246690795,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,126,5.529620081388525,0.9273926438887914,0.2834672972559929,0.0,0.034593331458216366,0.0,1000.0,0.0,0.0,0.0705087211111509,0.0,2.151962562040849,0.0,5.529620081388524,0.0,1.0106677412986755,0.0,8.727272727272727,0.0,5.529620081388524,8.881784197001252e-16,0.7300000000000001,0.620369333650563,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,127,5.580966108317454,0.9274413106838862,0.28397190764546393,0.0,0.03698777684287445,0.0,1000.0,0.0,0.0,0.07388455159468894,0.0,2.0933554147848406,0.0,5.580966108317454,0.0,1.0352443585524689,0.0,18.756756756756758,0.0,5.580966108317454,0.0,0.7350000000000001,0.6170609523718226,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,128,5.63280488582231,0.9274893101056417,0.2840033591290315,0.0,0.03420242308466523,0.0,1000.0,0.0,0.0,0.069158203821502,0.0,1.7292955142480355,0.0,5.63280488582231,0.0,0.912688120647713,0.0,11.11111111111111,0.0,5.63280488582231,0.0,0.7400000000000001,0.6150113527226126,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,129,5.685139233901709,0.9275133099158605,0.28443485776583355,0.0,0.034531719737539164,0.0,1000.0,0.0,0.0,0.06804439591410753,0.0,1.5798002952023555,0.0,5.685139233901709,0.0,0.9143640320552023,0.0,17.42105263157895,0.0,5.685139233901709,0.0,0.7450000000000001,0.6112326214255076,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,130,5.7379719991165805,0.9275416427850723,0.2848557389775912,0.0,0.03678837610465108,0.0,1000.0,0.0,0.0,0.06656927924837883,0.0,2.322698973119259,0.0,5.7379719991165805,0.0,0.987418021216537,0.0,18.303030303030305,0.0,5.7379719991165805,0.0,0.75,0.6088406934020416,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,131,5.791306054942523,0.9275926419099172,0.2850164570411046,0.0,0.0355821888272961,0.0,1000.0,0.0,0.0,0.06704440094279268,0.0,2.044726570447286,0.0,5.791306054942523,0.0,0.9777598554889361,0.0,11.666666666666666,0.0,5.791306054942523,0.0,0.7550000000000001,0.6073030297597751,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,132,5.8451443021279035,0.927622975508372,0.28556253532568615,0.0,0.034224779212049077,0.0,1000.0,0.0,0.0,0.06845246472219846,0.0,1.640433689526149,0.0,5.845144302127904,0.0,0.9680189592497689,0.0,16.857142857142858,0.0,5.845144302127904,8.881784197001252e-16,0.7600000000000001,0.6038686849269651,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,133,5.899489669057767,0.92766230960687,0.285845076640447,0.0,0.035674524525630066,0.0,1000.0,0.0,0.0,0.0661213454977977,0.0,1.892916465627736,0.0,5.8994896690577665,0.0,0.9771619110271849,0.0,13.793103448275861,0.0,5.8994896690577665,8.881784197001252e-16,0.7650000000000001,0.6017275719898153,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,134,5.946704795759495,0.9277546447515488,0.285847910096248,0.0,0.03546904686551828,0.0,1000.0,0.0,0.0,0.0723206545843882,0.0,2.452107458590315,0.0,5.946704795759495,0.0,1.1123388547163744,0.0,13.076923076923077,0.0,5.946704795759495,0.0,0.77,0.6001765160260062,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,135,5.988492679776595,0.9278116438786189,0.286232579400142,0.0,0.03231296154033197,0.0,1000.0,0.0,0.0,0.06443588461897518,0.0,1.61005079589392,0.0,5.988492679776596,0.0,0.8903113383995859,0.0,17.473684210526315,0.0,5.988492679776596,8.881784197001252e-16,0.775,0.5964687031736231,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,136,6.030644076847303,0.927896976073583,0.28649519965052606,0.0,0.03141621286394419,0.0,1000.0,0.0,0.0,0.06064945610675445,0.0,1.5066836012734308,0.0,6.030644076847303,0.0,0.8728605641259087,0.0,11.481481481481481,0.0,6.030644076847303,0.0,0.7800000000000001,0.594446452691246,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,137,6.073160611605571,0.9279203093051911,0.28690777043501536,0.0,0.03229156193824915,0.0,1000.0,0.0,0.0,0.06364086709690492,0.0,1.4890372569744403,0.0,6.073160611605572,0.0,0.855414826136369,0.0,17.794871794871796,0.0,6.073160611605572,8.881784197001252e-16,0.7850000000000001,0.5903736400485408,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,138,6.116043919673406,0.9279026420911153,0.28736671298742295,0.0,0.03252183177298115,0.0,1000.0,0.0,0.0,0.06421106162584704,0.0,1.6725979991737874,0.0,6.116043919673407,0.0,0.8734282735855349,0.0,13.225806451612904,0.0,6.116043919673407,8.881784197001252e-16,0.79,0.5880664330465301,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,139,6.159295647762277,0.9279003103574117,0.2876049462457498,0.0,0.03447245405704686,0.0,1000.0,0.0,0.0,0.06257867459038773,0.0,1.7701780434810754,0.0,6.159295647762277,0.0,0.9300059332992091,0.0,16.12121212121212,0.0,6.159295647762277,0.0,0.795,0.5854302147771099,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,140,6.202917453775633,0.9280286441246669,0.2879345221320788,0.0,0.030815380492380688,0.0,1000.0,0.0,0.0,0.06195757202701359,0.0,1.6480132809707098,0.0,6.202917453775634,0.0,0.9102240332535335,0.0,11.857142857142858,0.0,6.202917453775634,8.881784197001252e-16,0.8,0.5832006234915028,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,141,6.2469110069125495,0.928106644153595,0.2881334657470385,0.0,0.030051791716528976,0.0,1000.0,0.0,0.0,0.06076522472111411,0.0,1.4918353782723779,0.0,6.246911006912549,0.0,0.7818019701086957,0.0,12.0,0.0,6.246911006912549,8.881784197001252e-16,0.8050000000000002,0.581658555149011,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,142,6.291277987772519,0.9281773106257121,0.288246422012647,0.0,0.03235095114830662,0.0,1000.0,0.0,0.0,0.057818521660561,0.0,1.8495390695684097,0.0,6.291277987772519,0.0,0.8587295518201941,0.0,6.705882352941177,0.0,6.291277987772519,0.0,0.8100000000000002,0.5809194466118328,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,143,6.3360200884614,0.9282233101129532,0.28858639831344285,0.0,0.029965939233079553,0.0,1000.0,0.0,0.0,0.05579650601487744,0.0,1.3450046591460705,0.0,6.336020088461402,0.0,0.7956154309213161,0.0,16.0,0.0,6.336020088461402,1.7763568394002505e-15,0.8150000000000001,0.5780993338965016,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,144,6.3811390126985374,0.9282193110386531,0.28894552335143087,0.0,0.03309587188638174,0.0,1000.0,0.0,0.0,0.06101772510897603,0.0,1.8901164587587118,0.0,6.381139012698539,0.0,0.9387502418114588,0.0,12.153846153846153,0.0,6.381139012698539,1.7763568394002505e-15,0.82,0.5765444395208786,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,145,6.426636475925055,0.9282646439472835,0.2891043093800545,0.0,0.03802064301756521,0.0,1000.0,0.0,0.0,0.061183299355283736,0.0,1.8884469524491578,0.0,6.426636475925056,0.0,0.8948890070120493,0.0,12.0,0.0,6.426636475925056,8.881784197001252e-16,0.8250000000000001,0.5752549755921333,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,146,6.4725142054133675,0.9283276440699896,0.28959760010242463,0.0,0.032506051923959486,0.0,1000.0,0.0,0.0,0.06171798554841064,0.0,2.0479665255594637,0.0,6.4725142054133675,0.0,0.9504271716840805,0.0,15.483870967741936,0.0,6.4725142054133675,0.0,0.8300000000000001,0.573090118880938,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,147,6.518773940377888,0.9283549761772156,0.28979209139943124,0.0,0.028698936622175906,0.0,1000.0,0.0,0.0,0.05548777043275492,0.0,1.4676437162690692,0.0,6.518773940377889,0.0,0.7771071642637253,0.0,17.27777777777778,0.0,6.518773940377889,8.881784197001252e-16,0.8350000000000002,0.5697566938191643,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,148,6.565417432086972,0.9283653098344803,0.29017773270606995,0.0,0.030675538590755957,0.0,1000.0,0.0,0.0,0.053317638286433766,0.0,1.5291709447729176,0.0,6.5654174320869725,0.0,0.7771408640105149,0.0,14.758620689655173,0.0,6.5654174320869725,8.881784197001252e-16,0.8400000000000001,0.5677422638406661,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,149,6.6124464439761,0.928425975839297,0.2904137834409873,0.0,0.027615770548582077,0.0,1000.0,0.0,0.0,0.054829878291343205,0.0,1.703197572529316,0.0,6.612446443976098,0.0,0.8628713893890381,0.0,13.44,0.0,6.612446443976098,1.7763568394002505e-15,0.845,0.5662914742289361,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,150,6.659862751762321,0.9284856440623601,0.2907474718987942,0.0,0.026531844958662988,0.0,1000.0,0.0,0.0,0.051550469291770054,0.0,1.7488862371444702,0.0,6.659862751762321,0.0,0.7860999584197998,0.0,11.68,0.0,6.659862751762321,0.0,0.8500000000000001,0.5648446824320196,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,151,6.707668143559965,0.9285139773289363,0.29096965223550797,0.0,0.029292312704704025,0.0,1000.0,0.0,0.0,0.05219216509785681,0.0,1.5828844850713557,0.0,6.707668143559966,0.0,0.7658522851539381,0.0,16.363636363636363,0.0,6.707668143559966,8.881784197001252e-16,0.8550000000000001,0.5622780425283412,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,152,6.755864419997639,0.9286036427815755,0.29120609084765114,0.0,0.02899802139458748,0.0,1000.0,0.0,0.0,0.05261443075119525,0.0,1.590047952074271,0.0,6.755864419997638,0.0,0.7972490604107196,0.0,12.307692307692308,0.0,6.755864419997638,8.881784197001252e-16,0.8600000000000002,0.5606764840424195,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,153,6.8044533943365435,0.9286156423886617,0.2914258561531703,0.0,0.028500602548492366,0.0,1000.0,0.0,0.0,0.051641858771908224,0.0,1.3293040582332118,0.0,6.804453394336543,0.0,0.7112796142183501,0.0,14.413793103448276,0.0,6.804453394336543,8.881784197001252e-16,0.8650000000000001,0.558648571302266,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,154,6.853436892590083,0.9287259781360626,0.291745069672664,0.0,0.029605176823679358,0.0,1000.0,0.0,0.0,0.05109419134841986,0.0,1.5059325797483325,0.0,6.853436892590085,0.0,0.7651707343757153,0.0,16.5625,0.0,6.853436892590085,1.7763568394002505e-15,0.87,0.5562095765634053,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,155,6.9028167536448315,0.9287526436646779,0.2920692132413387,0.0,0.027843293268233538,0.0,1000.0,0.0,0.0,0.0481422161538235,0.0,1.259448674460873,0.0,6.902816753644829,0.0,0.696948005259037,0.0,20.6,0.0,6.902816753644829,2.6645352591003757e-15,0.875,0.5525822384390138,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,156,6.95259482938284,0.9287403098742167,0.2922780022025108,0.0,0.027727582277013704,0.0,1000.0,0.0,0.0,0.05080380980338211,0.0,1.609290638150504,0.0,6.952594829382839,0.0,0.7834411401015061,0.0,13.153846153846153,0.0,6.952594829382839,8.881784197001252e-16,0.8800000000000001,0.5510217365273832,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,157,7.002772984805309,0.9288329762220383,0.2926834789415201,0.0,0.02655506454175338,0.0,1000.0,0.0,0.0,0.05024626839558922,0.0,1.5377123355865479,0.0,7.00277298480531,0.0,0.752395705319941,0.0,15.8125,0.0,7.00277298480531,1.7763568394002505e-15,0.8850000000000002,0.5486109812369084,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,158,7.053353098157646,0.9287999775012334,0.29282460585236547,0.0,0.027401425875723362,0.0,1000.0,0.0,0.0,0.0491461834481224,0.0,1.5170760525390505,0.0,7.053353098157645,0.0,0.7713169991970062,0.0,15.266666666666667,0.0,7.053353098157645,8.881784197001252e-16,0.8900000000000001,0.5465337395787974,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,159,7.104337061055933,0.9288656423489253,0.29327075054248175,0.0,0.02591724610277291,0.0,1000.0,0.0,0.0,0.04876809103829905,0.0,1.2357415207501115,0.0,7.10433706105593,0.0,0.6946895769957838,0.0,12.206896551724139,0.0,7.10433706105593,2.6645352591003757e-15,0.895,0.5443728169285771,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,160,7.155726778614788,0.9289296428362529,0.2935203280548255,0.0,0.02900152647977366,0.0,1000.0,0.0,0.0,0.05121247807366133,0.0,1.376091538106694,0.0,7.155726778614789,0.0,0.713469031979056,0.0,16.11764705882353,0.0,7.155726778614789,8.881784197001252e-16,0.9,0.541594255420984,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,161,7.2075241695766845,0.9289383101463318,0.29385104298591613,0.0,0.02640655543655157,0.0,1000.0,0.0,0.0,0.046186120840826024,0.0,1.3894015302066691,0.0,7.2075241695766845,0.0,0.668956701643765,0.0,17.3125,0.0,7.2075241695766845,0.0,0.9050000000000001,0.5393695918315219,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,162,7.259731166442706,0.9289743091662724,0.29404682949185373,0.0,0.031507911107369835,0.0,1000.0,0.0,0.0,0.0479776031921279,0.0,1.4900181771389076,0.0,7.259731166442707,0.0,0.7127029521124704,0.0,18.685714285714287,0.0,7.259731166442707,8.881784197001252e-16,0.91,0.5366751576917766,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,163,7.3123497156047765,0.9290153114000956,0.2945294743279616,0.0,0.026893831323832273,0.0,1000.0,0.0,0.0,0.04540454294833961,0.0,1.521766454912722,0.0,7.312349715604775,0.0,0.7264533005654812,0.0,16.6875,0.0,7.312349715604775,1.7763568394002505e-15,0.915,0.5345701977480778,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,164,7.365381777479371,0.9290753104289373,0.29465793187419576,0.0,0.02514226734638214,0.0,1000.0,0.0,0.0,0.04296707857402135,0.0,1.2968948821226756,0.0,7.36538177747937,0.0,0.6310279945532481,0.0,15.266666666666667,0.0,7.36538177747937,8.881784197001252e-16,0.9200000000000002,0.5325818405975858,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,165,7.4188293266427365,0.929126310745875,0.2948787303765615,0.0,0.026417133313688366,0.0,1000.0,0.0,0.0,0.043698135708413965,0.0,1.3088528242978184,0.0,7.418829326642736,0.0,0.6736993943199967,0.0,16.78787878787879,0.0,7.418829326642736,8.881784197001252e-16,0.925,0.5302771163564939,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,166,7.472694351967631,0.929110976656278,0.2952690202991168,0.0,0.026068334268139943,0.0,1000.0,0.0,0.0,0.04375662661604425,0.0,1.3605487888811953,0.0,7.472694351967632,0.0,0.7362154935087476,0.0,14.142857142857142,0.0,7.472694351967632,8.881784197001252e-16,0.9300000000000002,0.5284726418861477,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,167,7.5269788567616,0.9291586436827978,0.29565225218733154,0.0,0.025010346631078345,0.0,1000.0,0.0,0.0,0.04268806938219202,0.0,1.1377766524490558,0.0,7.526978856761601,0.0,0.6505398781676042,0.0,19.736842105263158,0.0,7.526978856761601,8.881784197001252e-16,0.935,0.524866058373814,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,168,7.5816848589068195,0.9291593090693155,0.29595328678687416,0.0,0.024332149067159855,0.0,1000.0,0.0,0.0,0.041951993176226776,0.0,1.192811693205978,0.0,7.5816848589068195,0.0,0.6158735887570814,0.0,15.515151515151516,0.0,7.5816848589068195,0.0,0.9400000000000001,0.5222638512405255,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,169,7.636814391001507,0.929221641421318,0.2961772429943085,0.0,0.023024347983300684,0.0,1000.0,0.0,0.0,0.03992280622564649,0.0,1.2854357070289553,0.0,7.636814391001506,0.0,0.6288797587156296,0.0,9.8,0.0,7.636814391001506,8.881784197001252e-16,0.9450000000000002,0.5212292535231215,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,170,7.692369500502935,0.929298641482989,0.29639240910609566,0.0,0.02286679417856278,0.0,1000.0,0.0,0.0,0.03971364229641665,0.0,1.2081346494416076,0.0,7.692369500502937,0.0,0.6237847449318055,0.0,16.580645161290324,0.0,7.692369500502937,1.7763568394002505e-15,0.9500000000000001,0.5189746380095648,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,171,7.748352249872059,0.929308309952418,0.2965801632901033,0.0,0.023577059184511504,0.0,1000.0,0.0,0.0,0.04151364186402306,0.0,1.2733221292495727,0.0,7.748352249872056,0.0,0.6560741821924846,0.0,14.8,0.0,7.748352249872056,2.6645352591003757e-15,0.9550000000000001,0.5168134793456202,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,172,7.8047647167197765,0.9293559775749842,0.29699247096975645,0.0,0.025522575048463687,0.0,1000.0,0.0,0.0,0.040318903491223364,0.0,1.155640343603279,0.0,7.804764716719776,0.0,0.6136009582451412,0.0,19.37142857142857,0.0,7.804764716719776,8.881784197001252e-16,0.96,0.5142857493189397,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,173,7.8616089939548415,0.92932264427344,0.29724396591385205,0.0,0.023195705233285062,0.0,1000.0,0.0,0.0,0.03958915396106685,0.0,1.6884400528998902,0.0,7.861608993954842,0.0,0.7323930183282266,0.0,13.153846153846153,0.0,7.861608993954842,8.881784197001252e-16,0.9650000000000001,0.5129516538794312,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,174,7.918887189933462,0.9294219766060511,0.29748469531536104,0.0,0.02344704093411565,0.0,1000.0,0.0,0.0,0.03946945551337796,0.0,1.3031445536762476,0.0,7.918887189933462,0.0,0.6134815067052841,0.0,16.4375,0.0,7.918887189933462,0.0,0.9700000000000002,0.5106763288690903,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,175,7.976601428610572,0.9294399789969127,0.29783025781313577,0.0,0.02062438178109005,0.0,1000.0,0.0,0.0,0.037156628261166454,0.0,1.219628788792761,0.0,7.9766014286105715,0.0,0.6096839364618063,0.0,17.5625,0.0,7.9766014286105715,8.881784197001252e-16,0.9750000000000001,0.5084325887813425,0.0
trust-aware,scale,mnist,42,300,0,1.1,2.0,0.1,iid,1.0,99999,176,8.034753849692843,0.9294849771261215,0.29803599605957665,0.0,0.02122892871979744,0.0,1000.0,0.0,0.0,0.0363009990389624,0.0,0.9749113707052123,0.0,8.034753849692843,0.0,0.5394534622469256,0.0,15.419354838709678,0.0,8.034753849692843,0.0,0.9800000000000001,0.5060880786707532,0.0
