algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,sigma_dp_honest,sigma_dp_attacker,nsr_honest,nsr_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,100,3.5989971837456336,0.799625779569149,1.0718946301341057,0.0,9.029000054235043,0.0,1000.0,0.0,0.0,155.2562965724779,0.0,862.9212420919667,0.0,0.9741144230416714,0.0,4639.024986266675,0.0,2.034344802751281,0.0,0.9741144230416714,0.0,155.25621563455334,0.0,0.6760412325029788,0.0,2.034344802751281,0.5571188400791425,0.6760412325029788,0.9741144230416714,7.141789642333984,213.39514936826697
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,101,4.076101033774826,0.7985393804907799,1.0772716133594513,0.0,7.1139817237854,0.0,1000.0,0.0,0.0,159.24189351399738,0.0,681.4869384765625,0.0,0.9969379540772934,0.0,4996.039840642561,0.0,2.073544829620069,0.0,0.9969379540772934,0.0,159.2418128967285,0.0,0.6314030706882476,0.0,2.073544829620069,0.5666707410463928,0.6314030706882476,0.9969379540772934,9.554513610839845,299.76239043855367
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,102,4.076101033774826,0.7984295792579651,1.093969429552555,0.0,7.249115458241215,0.0,1000.0,0.0,0.0,162.16804306595415,0.0,618.0283610026041,0.0,1.0177191418919915,0.0,5136.358515039893,0.0,2.1031079519191125,0.0,1.0177191418919915,0.0,162.16802724202475,0.0,0.5888333022594452,0.0,2.1031079519191125,0.5705603619809774,0.5888333022594452,1.0177191418919915,8.757074325561524,277.3633598121542
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,103,4.240817489870301,0.7976901800632477,1.0959187597632407,0.0,6.664330874170576,0.0,1000.0,0.0,0.0,157.67180688040597,0.0,504.2538855416434,0.0,0.9880830005539508,0.0,5673.66101904941,0.0,2.14633392611777,0.0,0.9880830005539508,0.0,157.67166900634766,0.0,0.6161572326506887,0.0,2.14633392611777,0.5775515050027533,0.6161572326506887,0.9880830005539508,8.829621185302734,317.72501706676695
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,104,4.240817489870301,0.7961191806793213,1.1222948640584947,0.0,7.420071236292521,0.0,1000.0,0.0,0.0,158.78965504964194,0.0,717.3236551920573,0.0,0.9951402044307965,0.0,5386.51571452608,0.0,2.1846865486732594,0.0,0.9951402044307965,0.0,158.7896235148112,0.0,0.5922662009795506,0.0,2.1846865486732594,0.5821270083761174,0.5922662009795506,0.9951402044307965,9.527379302978515,323.19094287156486
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,105,4.240817489870301,0.7950303803682327,1.1462344191074372,0.0,8.221662096355272,0.0,1000.0,0.0,0.0,150.76286249575406,0.0,948.8406574415123,0.0,0.9463452590268008,0.0,4721.71953959349,0.0,2.2135639466075854,0.0,0.9463452590268008,0.0,150.762835295304,0.0,0.6478377062341442,0.0,2.2135639466075854,0.59241941691058,0.6478377062341442,0.9463452590268008,6.935091674804688,217.19909882130048
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,106,4.240817489870301,0.793104379415512,1.1646945651769638,0.0,7.559142893600848,0.0,1000.0,0.0,0.0,154.18004829652847,0.0,741.0609642767137,0.0,0.9661097080011709,0.0,4297.305095961992,0.0,2.2486046490356615,0.0,0.9661097080011709,0.0,154.18014427923387,0.0,0.6057244831876408,0.0,2.2486046490356615,0.6155263258127208,0.6057244831876408,0.9661097080011709,9.559162994384765,266.43291594964353
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,107,4.240817489870301,0.7929749797582626,1.1836387889385223,0.0,8.152307705445724,0.0,1000.0,0.0,0.0,152.46597081964666,0.0,695.0211278742009,0.0,0.9560408861719707,0.0,4209.796418037102,0.0,2.2758781211971035,0.0,0.9560408861719707,0.0,152.46593128551137,0.0,0.6063889996571974,0.0,2.2758781211971035,0.6261763260818795,0.6063889996571974,0.9560408861719707,6.708502716064453,185.23104239363252
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,108,4.240817489870301,0.7933281806707382,1.1912818238735199,0.0,8.008172781571098,0.0,1000.0,0.0,0.0,152.97520314092222,0.0,644.0716094970703,0.0,0.9584372164845966,0.0,4682.2958772183765,0.0,2.306834471370452,0.0,0.9584372164845966,0.0,152.9749536928923,0.0,0.5888547638188237,0.0,2.306834471370452,0.6328383065648119,0.5888547638188237,0.9584372164845966,7.036859344482422,215.38561035204532
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,109,4.240817489870301,0.7880819805860519,1.238313333928585,0.0,7.833757751866391,0.0,1000.0,0.0,0.0,146.20870529977898,0.0,1041.0113477204975,0.0,0.9158851360726152,0.0,4598.691130253492,0.0,2.3662922042512182,0.0,0.9158851360726152,0.0,146.20865631103516,0.0,0.6379532931666625,0.0,2.3662922042512182,0.6478151256954592,0.6379532931666625,0.9158851360726152,11.111861602783204,349.5005258992654
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,110,4.240817489870301,0.7876233805418015,1.2584734346866608,0.0,8.28266666084528,0.0,1000.0,0.0,0.0,149.05379724502563,0.0,1052.1201610565186,0.0,0.9351609374575992,0.0,4337.907645869518,0.0,2.415063049299547,0.0,0.9351609374575992,0.0,149.05371141433716,0.0,0.5953106423839927,0.0,2.415063049299547,0.6542181475675556,0.5953106423839927,0.9351609374575992,9.53944302368164,277.62608933564917
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,111,4.240817489870301,0.7873451808691024,1.265071358025074,0.0,7.877764863967895,0.0,1000.0,0.0,0.0,149.7420391845703,0.0,584.5147131347657,0.0,0.939294172787712,0.0,4034.7724030909526,0.0,2.4488530669784696,0.0,0.939294172787712,0.0,149.74206665039063,0.0,0.5749224209785462,0.0,2.4488530669784696,0.6592510313084939,0.5749224209785462,0.939294172787712,7.487101959228515,201.73862015454762
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,112,4.240817489870301,0.7871357809305191,1.2822902584075928,0.0,8.095289934249152,0.0,1000.0,0.0,0.0,143.65068163190568,0.0,632.1496712820871,0.0,0.899078448845148,0.0,3609.0057625253985,0.0,2.4713944882824497,0.0,0.899078448845148,0.0,143.65057954334077,0.0,0.622227818483398,0.0,2.4713944882824497,0.6777594289060891,0.622227818483398,0.899078448845148,6.033328628540039,151.57824202606676
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,113,4.240817489870301,0.785320179283619,1.3228897044062615,0.0,8.536327398184573,0.0,1000.0,0.0,0.0,142.33485458836412,0.0,1012.1122159090909,0.0,0.8918612978710291,0.0,4154.179716310687,0.0,2.5200316232583124,0.0,0.8918612978710291,0.0,142.33473251805162,0.0,0.6195518880179434,0.0,2.5200316232583124,0.6861294951468159,0.6195518880179434,0.8918612978710291,9.39410040283203,274.1758612765054
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,114,4.240817489870301,0.7844435802698135,1.3260944593548776,0.0,7.68424325564812,0.0,1000.0,0.0,0.0,143.68512646905307,0.0,810.1508283943965,0.0,0.8989716836043988,0.0,4061.5173132141067,0.0,2.5671552535746094,0.0,0.8989716836043988,0.0,143.68506017224541,0.0,0.5945618892538136,0.0,2.5671552535746094,0.6994333242424856,0.5945618892538136,0.8989716836043988,8.333737335205079,235.5680041664181
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,115,4.646791434761076,0.7828693795204162,1.3552695935368537,0.0,8.238151107515607,0.0,1000.0,0.0,0.0,137.61252948216028,0.0,844.9863978794643,0.0,0.8634913112418489,0.0,4049.752195162329,0.0,2.6130511317045255,0.0,0.8634913112418489,0.0,137.61254964556014,0.0,0.6364639316286359,0.0,2.6130511317045255,0.7174857749181602,0.6364639316286359,0.8634913112418489,7.7063016510009765,226.78612292909037
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,116,4.646791434761076,0.7818457808494568,1.3891039887070655,0.0,8.19846758697972,0.0,1000.0,0.0,0.0,141.20092033617425,0.0,1044.0489298502605,0.0,0.8839968848310541,0.0,3758.7304842328213,0.0,2.658042537100982,0.0,0.8839968848310541,0.0,141.20081098151928,0.0,0.5900544605471871,0.0,2.658042537100982,0.730210028310599,0.5900544605471871,0.8839968848310541,9.3192607421875,248.07621195936616
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,117,5.192537015752062,0.7821917800307274,1.4004329277276992,0.0,8.234857895721992,0.0,1000.0,0.0,0.0,137.96734460194907,0.0,640.6609382629395,0.0,0.8643235640577659,0.0,3901.2540842826147,0.0,2.700847864575566,0.0,0.8643235640577659,0.0,137.96731026967367,0.0,0.6075779196495811,0.0,2.700847864575566,0.742585199947606,0.6075779196495811,0.8643235640577659,6.622432540893555,187.2601960455655
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,118,5.192537015752062,0.7791713799834251,1.4521710001826287,0.0,8.976922573581819,0.0,1000.0,0.0,0.0,136.93474554246473,0.0,1296.698763939642,0.0,0.859441896043802,0.0,3094.2143161473136,0.0,2.744034823521487,0.0,0.859441896043802,0.0,136.93475144909274,0.0,0.6015272323162325,0.0,2.744034823521487,0.754137282864886,0.6015272323162325,0.859441896043802,8.489954223632813,191.84128760113347
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,119,5.192537015752062,0.7808215808272362,1.4352341910004616,0.0,7.727500836054484,0.0,1000.0,0.0,0.0,133.41174379984537,0.0,803.9987754821777,0.0,0.8379792683020395,0.0,4492.543275321879,0.0,2.7848162701566226,0.0,0.8379792683020395,0.0,133.4117670059204,0.0,0.6227470474938551,0.0,2.7848162701566226,0.7681977647032794,0.6227470474938551,0.8379792683020395,6.403763702392578,215.6420772154502
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,120,5.192537015752062,0.7793457802534104,1.4696993789076804,0.0,8.297665864229202,0.0,1000.0,0.0,0.0,134.8200011253357,0.0,966.2255344390869,0.0,0.8461062004618214,0.0,3748.877407151691,0.0,2.840392521178916,0.0,0.8461062004618214,0.0,134.81995463371277,0.0,0.5954142427071929,0.0,2.840392521178916,0.7990048214490956,0.5954142427071929,0.8461062004618214,8.628480072021484,239.9281540577082
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,121,5.192537015752062,0.7782037811875343,1.5014613242149353,0.0,8.590589753512678,0.0,1000.0,0.0,0.0,135.2566420456459,0.0,937.4830764244342,0.0,0.8474349181971118,0.0,2888.3257370858764,0.0,2.8786702048892394,0.0,0.8474349181971118,0.0,135.25669939764614,0.0,0.579070003895924,0.0,2.8786702048892394,0.8143851769304135,0.579070003895924,0.8474349181971118,7.844885238647461,167.52289275098082
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,122,5.192537015752062,0.7796777793169022,1.499780920445919,0.0,8.713764140480443,0.0,1000.0,0.0,0.0,132.50468083431846,0.0,606.4838883249383,0.0,0.8313081200294924,0.0,3676.6585756306113,0.0,2.908978598422147,0.0,0.8313081200294924,0.0,132.50457803826583,0.0,0.5921016664881456,0.0,2.908978598422147,0.8209564681309722,0.5921016664881456,0.8313081200294924,5.035177871704102,139.71302587396326
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,123,5.192537015752062,0.7810401811599731,1.4972016576528548,0.0,8.236372597077313,0.0,1000.0,0.0,0.0,135.3665609920726,0.0,512.9314970128677,0.0,0.8494335300396497,0.0,3317.9532862668016,0.0,2.9352115184824434,0.0,0.8494335300396497,0.0,135.36676115148208,0.0,0.5469464589567745,0.0,2.9352115184824434,0.8346376896331141,0.5469464589567745,0.8494335300396497,4.602463073730469,112.81041173307123
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,124,5.197490883066581,0.7811445800065995,1.4968558424711227,0.0,6.857051683508831,0.0,1000.0,0.0,0.0,132.10164509648862,0.0,523.4593837572181,0.0,0.8275049688505547,0.0,4833.991076864038,0.0,2.9786702739198327,0.0,0.8275049688505547,0.0,132.10172802469006,0.0,0.5702313437410023,0.0,2.9786702739198327,0.8365064778090447,0.5702313437410023,0.8275049688505547,6.0766756744384764,222.36358953574577
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,125,5.656443471749439,0.7787959804534912,1.5166351507902145,0.0,7.672738510149497,0.0,1000.0,0.0,0.0,128.03220310917607,0.0,659.4916619194878,0.0,0.8018620374927826,0.0,3865.138587961538,0.0,3.034720746728566,0.0,0.8018620374927826,0.0,128.03216439706307,0.0,0.6023725999726189,0.0,3.034720746728566,0.8517007092327825,0.6023725999726189,0.8018620374927826,6.913738967895508,208.71748374992305
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,126,5.656443471749439,0.778359579205513,1.5369516838788986,0.0,8.892350573288766,0.0,1000.0,0.0,0.0,122.6355165180407,0.0,694.96410650956,0.0,0.7686514432867558,0.0,3204.7721774179504,0.0,3.071804383536193,0.0,0.7686514432867558,0.0,122.63543018541839,0.0,0.6450898427712289,0.0,3.071804383536193,0.871945313526221,0.6450898427712289,0.7686514432867558,4.660149627685547,121.78134274188213
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,127,5.656443471749439,0.7785407793521881,1.5562118415236472,0.0,9.165367798371749,0.0,1000.0,0.0,0.0,126.26501118053089,0.0,804.8831925825639,0.0,0.791073152033795,0.0,3506.042198001427,0.0,3.121167677440566,0.0,0.791073152033795,0.0,126.2649435563521,0.0,0.5915525697849013,0.0,3.121167677440566,0.8826610862181606,0.5915525697849013,0.791073152033795,5.555660491943359,154.26585671206277
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,128,5.656443471749439,0.7796561807394028,1.5450294100046158,0.0,7.645898204100759,0.0,1000.0,0.0,0.0,121.10810651277241,0.0,475.91063489412005,0.0,0.7576109583538975,0.0,5322.44083368891,0.0,3.1729756113378738,0.0,0.7576109583538975,0.0,121.10811775609066,0.0,0.6375731653288791,0.0,3.1729756113378738,0.8944798974796097,0.6375731653288791,0.7576109583538975,4.602108047485352,202.25275168017856
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,129,5.656443471749439,0.7758675801753998,1.5840131412744523,0.0,8.097585793697473,0.0,1000.0,0.0,0.0,119.60307520086116,0.0,962.5712465228456,0.0,0.7498112877228972,0.0,4172.862077854249,0.0,3.2504254822831986,0.0,0.7498112877228972,0.0,119.60308722293738,0.0,0.6380478173042788,0.0,3.2504254822831986,0.9305864633887719,0.6380478173042788,0.7498112877228972,7.893802963256836,275.40889713838044
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,130,5.656443471749439,0.7771603800058365,1.5966047149896623,0.0,8.62554931640625,0.0,1000.0,0.0,0.0,123.30316234770275,0.0,703.71388898577,0.0,0.7723464324727258,0.0,3535.7473490854663,0.0,3.2916675384121907,0.0,0.7723464324727258,0.0,123.30318450927734,0.0,0.5830159045401073,0.0,3.2916675384121907,0.9401965447000233,0.5830159045401073,0.7723464324727258,5.178732818603516,148.5013886615896
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,131,5.656443471749439,0.7770247809886932,1.610148724913597,0.0,8.451661931971708,0.0,1000.0,0.0,0.0,124.2320571172805,0.0,664.5620596749442,0.0,0.7777417245113379,0.0,3786.1337806320844,0.0,3.3397756787184543,0.0,0.7777417245113379,0.0,124.23224930536179,0.0,0.5587770328635261,0.0,3.3397756787184543,0.9506803983687431,0.5587770328635261,0.7777417245113379,5.217746398925781,159.01761878654753
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,132,6.0152514684763405,0.7730287802219391,1.6630829961895943,0.0,8.26713549428516,0.0,1000.0,0.0,0.0,119.58032544453938,0.0,1171.5327962239583,0.0,0.7496436058307991,0.0,3132.209767652134,0.0,3.410125787789382,0.0,0.7496436058307991,0.0,119.58051829867892,0.0,0.5968840503030353,0.0,3.410125787789382,0.9815217864503399,0.5968840503030353,0.7496436058307991,8.609783432006836,225.51910327095362
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,133,6.0152514684763405,0.7735029802918434,1.690623766362667,0.0,8.658532548833776,0.0,1000.0,0.0,0.0,123.75361265959563,0.0,871.8535585756655,0.0,0.7758903050115934,0.0,3113.104504636288,0.0,3.4627333207192716,0.0,0.7758903050115934,0.0,123.75365447998047,0.0,0.5331625463785948,0.0,3.4627333207192716,0.981480294333289,0.5331625463785948,0.7758903050115934,6.682695083618164,168.10764325035953
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,134,6.0152514684763405,0.7744995810985565,1.6966358606815337,0.0,7.561664259952048,0.0,1000.0,0.0,0.0,123.24824358069378,0.0,532.3881809400475,0.0,0.7729890735099592,0.0,3934.583444367481,0.0,3.5147657418925298,0.0,0.7729890735099592,0.0,123.24834972879161,0.0,0.5239605495463246,0.0,3.5147657418925298,0.9930166763017599,0.5239605495463246,0.7729890735099592,5.669419204711914,180.99083844090413
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,135,6.084065147655219,0.7723233820199966,1.7247010264992715,0.0,7.874107701437814,0.0,1000.0,0.0,0.0,120.9311466217041,0.0,808.1888089861188,0.0,0.7576434146945757,0.0,2695.703204571824,0.0,3.556624945428879,0.0,0.7576434146945757,0.0,120.93132754734584,0.0,0.53887028247118,0.0,3.556624945428879,1.0191884113249592,0.53887028247118,0.7576434146945757,6.77214421081543,150.95937945602213
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,136,6.084065147655219,0.771373780965805,1.75063920378685,0.0,8.15122520512548,0.0,1000.0,0.0,0.0,116.4086606255893,0.0,1053.2545387004984,0.0,0.7307332155658033,0.0,3259.2960347218354,0.0,3.6205152121829314,0.0,0.7307332155658033,0.0,116.40872244999326,0.0,0.5764610700566193,0.0,3.6205152121829314,1.0452731376733289,0.5764610700566193,0.7307332155658033,6.75170231628418,189.03917001386645
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,137,6.264735771491974,0.770718982219696,1.8100936242341996,0.0,8.822101390169513,0.0,1000.0,0.0,0.0,120.17994173111454,0.0,1037.9658498456402,0.0,0.7541885998505645,0.0,2787.864152759857,0.0,3.6745148414549513,0.0,0.7541885998505645,0.0,120.18011966828377,0.0,0.5160016845310887,0.0,3.6745148414549513,1.0516939625921322,0.5160016845310887,0.7541885998505645,7.451156387329101,172.84757747111115
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,138,6.264735771491974,0.7688195809721947,1.8408765949606896,0.0,9.830965518951416,0.0,1000.0,0.0,0.0,111.33113739013672,0.0,1037.9219213867189,0.0,0.6982677924830791,0.0,2750.9763174771156,0.0,3.7371171939313927,0.0,0.6982677924830791,0.0,111.3310791015625,0.0,0.6126059883832932,0.0,3.7371171939313927,1.0693167879793253,0.6126059883832932,0.6982677924830791,5.566556869506836,137.54881587385577
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,139,6.264735771491974,0.7660919820666313,1.8802188088297844,0.0,8.310161700119844,0.0,1000.0,0.0,0.0,116.1408786258182,0.0,1203.5952841269004,0.0,0.7276682022083696,0.0,3188.582034070677,0.0,3.820251713288887,0.0,0.7276682022083696,0.0,116.1408600678315,0.0,0.5399437699768994,0.0,3.820251713288887,1.0747219536166561,0.5399437699768994,0.7276682022083696,8.594425018310547,235.9550705212301
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,140,6.264735771491974,0.7670293811559677,1.880384876191616,0.0,7.761422308591696,0.0,1000.0,0.0,0.0,111.567138671875,0.0,766.3612383328951,0.0,0.6996698142492025,0.0,3586.891344867651,0.0,3.874524312413634,0.0,0.6996698142492025,0.0,111.56721408550555,0.0,0.5836835824526273,0.0,3.874524312413634,1.0975694399836449,0.5836835824526273,0.6996698142492025,5.8014912109375,186.51834993311783
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,141,6.64670859058442,0.7670971806049347,1.9259152194857598,0.0,9.637220211029053,0.0,1000.0,0.0,0.0,110.15509735107422,0.0,964.8142041015625,0.0,0.6901006287645493,0.0,3074.9578559929064,0.0,3.9426778518181353,0.0,0.6901006287645493,0.0,110.15511932373047,0.0,0.5942014944553375,0.0,3.9426778518181353,1.11249764560407,0.5942014944553375,0.6901006287645493,5.507754867553711,153.7478927996453
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,142,6.64670859058442,0.7689735811948776,1.911959911465645,0.0,6.726520522074266,0.0,1000.0,0.0,0.0,119.16440651633523,0.0,439.21622154929423,0.0,0.747006822439132,0.0,2917.102426952816,0.0,3.9912751311358448,0.0,0.747006822439132,0.0,119.16418248956853,0.0,0.4675000769678842,0.0,3.9912751311358448,1.1060314290940154,0.4675000769678842,0.747006822439132,5.24323388671875,128.3525067859239
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,143,6.64670859058442,0.7682719805836677,1.9248114010691644,0.0,7.942044635613759,0.0,1000.0,0.0,0.0,110.79210090637207,0.0,657.2112731933594,0.0,0.6928635687487267,0.0,3274.5856549025825,0.0,4.047894563140752,0.0,0.6928635687487267,0.0,110.79227542877197,0.0,0.555679922302564,0.0,4.047894563140752,1.1202292525218271,0.555679922302564,0.6928635687487267,5.31802084350586,157.18011143532397
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,144,6.854447850391435,0.7677299816608429,1.9429227814674377,0.0,8.3008121351401,0.0,1000.0,0.0,0.0,109.69880104064941,0.0,787.1422627766927,0.0,0.6869490534437439,0.0,3405.3013679497453,0.0,4.106467830865586,0.0,0.6869490534437439,0.0,109.69878419240315,0.0,0.5514150013526281,0.0,4.106467830865586,1.118197208485366,0.5514150013526281,0.6869490534437439,5.265542449951172,163.4544656615878
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,145,6.854447850391435,0.7663577817082405,1.9667396112680435,0.0,8.230348314557757,0.0,1000.0,0.0,0.0,109.87612206595284,0.0,797.3788037981305,0.0,0.6878937695339739,0.0,2839.629582771845,0.0,4.164944371774428,0.0,0.6878937695339739,0.0,109.87614277430943,0.0,0.5376189893909863,0.0,4.164944371774428,1.131734679510976,0.5376189893909863,0.6878937695339739,6.153062835693359,159.0192566352233
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,146,7.037701814600378,0.7665451806783676,1.970711494088173,0.0,7.556409763253254,0.0,1000.0,0.0,0.0,109.0595991715141,0.0,628.3507438327955,0.0,0.6841697704978829,0.0,3739.531577009076,0.0,4.220153626108404,0.0,0.6841697704978829,0.0,109.05965622611667,0.0,0.5370185530704,0.0,4.220153626108404,1.1375664315425993,0.5370185530704,0.6841697704978829,5.016741561889648,172.01845254241752
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,147,7.037701814600378,0.7635709801912308,2.031695880770683,0.0,8.729731709616525,0.0,1000.0,0.0,0.0,105.01456320626396,0.0,1159.1689453125,0.0,0.6579320144923428,0.0,3218.635887846963,0.0,4.313664205866524,0.0,0.6579320144923428,0.0,105.01455557686943,0.0,0.5958663642406463,0.0,4.313664205866524,1.1543946854745126,0.5958663642406463,0.6579320144923428,7.351019424438476,225.30451214928738
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,148,7.201482282366367,0.7644921808242798,2.043839995384216,0.0,8.782508254051208,0.0,1000.0,0.0,0.0,105.52088928222656,0.0,629.2342473810369,0.0,0.6612368617157282,0.0,2564.0167995418033,0.0,4.361153204636272,0.0,0.6612368617157282,0.0,105.52100372314453,0.0,0.5614301338791847,0.0,4.361153204636272,1.1721150356218921,0.5614301338791847,0.6612368617157282,4.642919128417969,112.81673917983935
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,149,7.201482282366367,0.7629515813589096,2.0633067905306817,0.0,8.377638237816948,0.0,1000.0,0.0,0.0,104.84096254621234,0.0,803.820807320731,0.0,0.6567421506627095,0.0,3466.8555511433688,0.0,4.442758331743135,0.0,0.6567421506627095,0.0,104.84093475341797,0.0,0.5577743032148906,0.0,4.442758331743135,1.1777216526064922,0.5577743032148906,0.6567421506627095,5.871093902587891,194.1439108640286
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,150,7.412198808035467,0.7648371803760529,2.059383305132389,0.0,7.719640794553254,0.0,1000.0,0.0,0.0,103.59426799573396,0.0,430.1313075015419,0.0,0.6509600131055022,0.0,3434.2707255500354,0.0,4.488159213302515,0.0,0.6509600131055022,0.0,103.59428887618215,0.0,0.5716622079673567,0.0,4.488159213302515,1.1788826138476545,0.5716622079673567,0.6509600131055022,3.9365821838378907,130.50228757090136
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,151,7.42153084868885,0.7621563806533813,2.108788683772087,0.0,8.381533161286384,0.0,1000.0,0.0,0.0,101.94286740210748,0.0,990.1479354366179,0.0,0.6387957060525146,0.0,3091.888665625548,0.0,4.5577511244966935,0.0,0.6387957060525146,0.0,101.94288290700605,0.0,0.5865851044654846,0.0,4.5577511244966935,1.2002254321504737,0.5865851044654846,0.6387957060525146,6.320457778930664,191.69709726878398
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,152,7.42153084868885,0.762584180355072,2.131104446530342,0.0,9.881093287467957,0.0,1000.0,0.0,0.0,101.64907417297363,0.0,766.1521057128906,0.0,0.6367316724140467,0.0,2523.4956832383305,0.0,4.6062336950318254,0.0,0.6367316724140467,0.0,101.6491153717041,0.0,0.5913604706525802,0.0,4.6062336950318254,1.2117095405467773,0.5913604706525802,0.6367316724140467,4.065962966918946,100.93982732953322
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,153,7.42153084868885,0.7617299801111221,2.151641774713993,0.0,8.188956846793493,0.0,1000.0,0.0,0.0,102.52018769582112,0.0,674.6656824747721,0.0,0.6434694615158435,0.0,3037.103384474436,0.0,4.660897738753382,0.0,0.6434694615158435,0.0,102.52024046579997,0.0,0.5289952134092649,0.0,4.660897738753382,1.219753821110425,0.5289952134092649,0.6434694615158435,4.920969009399414,145.78096245477292
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,154,7.522350268002713,0.7628505811691284,2.1726360405683516,0.0,8.090345005989075,0.0,1000.0,0.0,0.0,103.96410125732422,0.0,617.0100170898437,0.0,0.6521736178733206,0.0,2703.8559424035147,0.0,4.71357030721768,0.0,0.6521736178733206,0.0,103.96417907714844,0.0,0.5118964147567749,0.0,4.71357030721768,1.2291589937886611,0.5118964147567749,0.6521736178733206,5.198205062866211,135.19279712017573
